date,open,high,low,close,volume,ma_30d,pct_change_daily
2022-01-25,662.7241855657799,703.67903752746,658.2171550908357,690.7459106445312,608593,764.5823,3.8292
2022-01-26,680.7521256922338,684.2793747213598,672.3260293135841,687.610595703125,288070,761.1073,-0.4539
2022-01-27,684.0834521802965,684.2794204396376,664.2918540091802,662.5282592773438,334849,756.6068,-3.6478
2022-01-30,666.2514005778344,684.8672485351562,666.2514005778344,684.8672485351562,412171,752.2697,3.3718
2022-01-31,695.644869645206,706.8144027402379,667.0352376939402,675.0694580078125,573040,747.6647,-1.4306
2022-02-01,715.2404247169773,715.2404247169773,678.2046996165122,703.6790161132812,677309,744.0983,4.238
2022-02-02,715.2404599710962,722.0989301352026,687.0227661132812,687.0227661132812,650635,739.6501,-2.367
2022-02-03,691.1378772242433,694.2731301071561,666.2514038085938,666.2514038085938,408050,734.1829,-3.0234
2022-02-06,675.0694230538752,683.6914879047904,662.1362958769453,667.6231079101562,287927,728.7157,0.2059
2022-02-07,668.7988290453053,680.3602986046224,640.7771020210985,644.6962280273438,680251,723.1636,-3.4341
2022-02-08,651.7506566926613,678.9885700534871,651.7506566926613,676.441162109375,475052,718.4803,4.924
2022-02-09,689.7661566198225,689.7661566198225,650.5748977209689,662.332275390625,466200,713.3593,-2.0858
2022-02-10,653.7102238812103,666.6433515449063,642.5406909441281,660.1767578125,433563,708.0881,-0.3254
2022-02-13,649.5951190129626,660.1767470004621,635.8781783399892,642.1488037109375,385230,701.5431,-2.7308
2022-02-14,642.148803414788,666.2514038085938,640.777085427677,666.2514038085938,607122,697.0427,3.7534
2022-02-15,670.1705240629092,675.0694314025503,655.4738020439858,656.8455200195312,523247,692.6728,-1.4118
2022-02-16,657.629317858602,675.0694156197607,655.8657232177861,657.433349609375,491347,689.6682,0.0895
2022-02-17,666.0554146494524,670.366476929831,657.4333498898087,658.2171630859375,353896,687.7805,0.1192
2022-02-20,659.9807487619505,667.427123526802,633.1347734022713,644.1083374023438,301958,685.1481,-2.1435
2022-02-21,639.9932284972664,665.4675451383613,629.4116012373416,645.47998046875,530399,682.7313,0.213
2022-02-22,646.4598118179723,663.8999102900799,646.4598118179723,651.5546875,462906,680.2296,0.9411
2022-02-23,622.5531579076682,760.7023425035107,616.8703776507778,754.627685546875,1623912,681.0592,15.8195
2022-02-24,769.1285059037905,821.4488638564196,735.2280886723004,762.4660034179688,1736314,682.8162,1.0387
2022-02-27,736.5996682359745,847.5109382411684,735.0320418660312,843.7877807617188,2023453,687.075,10.6656
2022-02-28,805.3803800283589,822.036665260089,774.2233407904047,796.17041015625,1216415,689.8053,-5.6433
2022-03-01,787.9403190726092,808.9076079522029,775.2031591715137,781.8656616210938,727688,691.8956,-1.7967
2022-03-02,785.3927646524642,797.3461099717055,743.4581317138337,745.0258178710938,491033,691.6669,-4.7118
2022-03-03,745.0258466491749,778.1424480611654,743.45816043136,765.6012573242188,885746,693.3064,2.7617
2022-03-06,781.4736955793152,834.5778645065484,760.3104392324664,832.0304565429688,1716261,697.931,8.6767
2022-03-07,844.1796959769805,880.0397338867188,828.111315647903,880.0397338867188,1227050,705.0899,5.7701
2022-03-08,896.5000739361151,899.8313549618983,820.2730850742295,868.6742553710938,1372225,711.0209,-1.2915
2022-03-09,846.1392157652482,869.8499382400536,824.7799926338216,838.3009643554688,790999,716.0439,-3.4965
2022-03-10,846.7271672086918,868.6742364860479,839.6727285905317,862.2077026367188,778015,722.6999,2.8518
2022-03-13,858.6804674273636,861.6198117113901,829.0910563412751,839.0848388671875,580720,727.8405,-2.6818
2022-03-14,829.0910679699859,841.6322584641771,804.4005636776361,812.82666015625,536813,732.4324,-3.1294
2022-03-15,832.8142080734026,839.0848330899295,782.2575106566856,787.7442626953125,879285,735.2345,-3.0858
2022-03-16,792.6432097008629,807.9277767214966,785.0009261905461,802.2450561523438,579864,739.0753,1.8408
2022-03-17,808.9075899324494,808.9075899324494,792.0553958180747,803.4208374023438,624308,743.6476,0.1466
2022-03-20,804.4006277492226,804.5965960134047,786.9605286571489,792.6432495117188,425038,747.8149,-1.3415
2022-03-21,799.5017039106884,803.2248616500491,779.7101056526759,790.879638671875,538543,752.6877,-0.2225
2022-03-22,793.0351528740224,796.7583105332996,755.4115201670462,765.0133666992188,502441,755.6401,-3.2706
2022-03-23,781.6696878612881,783.6292509092237,746.0056762695312,746.0056762695312,599859,758.4292,-2.4846
2022-03-24,749.728773247844,788.3321262782216,747.1813056116246,770.1082153320312,492111,762.0936,3.2309
2022-03-27,775.9869586031394,791.6634628173442,757.9589548363567,783.2373657226562,394874,766.7966,1.7048
2022-03-28,797.1501679097893,805.5763243039042,764.8173798930761,783.4332275390625,488319,770.7026,0.025
2022-03-29,784.8049601533987,816.1579673006007,778.9262713132983,805.38037109375,423977,775.6538,2.8014
2022-03-30,811.4550451719871,838.1051137651009,794.994728035425,832.0304565429688,627376,781.4737,3.309
2022-03-31,848.9806547870376,848.9806547870376,804.4985515505709,817.9215698242188,453584,786.7972,-1.6957
2022-04-03,818.1175423196348,824.9760127342904,799.5016940512838,812.5327758789062,204854,792.4113,-0.6588
2022-04-04,804.5966032528111,861.2279636461085,804.5966032528111,843.2979736328125,516966,799.0053,3.7863
2022-04-05,838.3990188538899,848.0008653341926,815.1781859711707,841.1423950195312,486237,805.3249,-0.2556
2022-04-06,834.7737658284677,862.1096912355489,826.6415920417695,835.8515014648438,495942,808.0323,-0.629
2022-04-07,852.4098731485018,852.4098731485018,825.3679286794089,840.2605590820312,369122,810.6255,0.5275
2022-04-10,826.5773057614462,830.5284401678483,804.3521747254334,810.9703369140625,404135,809.5316,-3.4858
2022-04-11,819.4652668553383,822.5274322503791,791.5110024734131,806.1301879882812,335227,809.8635,-0.5968
2022-04-12,804.5497398444004,804.5497398444004,782.8185007080261,791.3134155273438,359635,810.1785,-1.838
2022-04-18,800.1047061010466,804.6484864890201,781.6331409516729,803.3643798828125,509284,812.1231,1.5229
2022-04-19,796.5487046056317,821.3420483969328,791.6097866958486,815.711669921875,380198,813.7934,1.5369
2022-04-20,814.9214545067293,823.3176149471017,797.9315648518356,802.771728515625,349359,812.8181,-1.5863
2022-04-21,792.5975770220216,807.3155163446952,784.794062542354,797.141357421875,2355814,810.0549,-0.7014
2022-04-24,790.2269039999989,834.7759215971876,788.4489055239045,826.3797607421875,481845,808.6451,3.6679
2022-04-25,829.7382200052224,839.4184871807114,799.1169285526487,803.9570922851562,389418,807.5003,-2.7134
2022-04-26,791.2146648379924,800.4010402744607,770.3724549611916,785.189208984375,447915,804.933,-2.3344
2022-04-27,781.2380611717795,795.8572461658763,778.7686022102927,790.2268676757812,281116,803.3044,0.6416
2022-04-28,805.0436160030496,806.8216143853966,764.9396268553947,783.213623046875,803949,802.3173,-0.8875
2022-05-01,775.6077026503533,791.1159173856676,672.9769614528368,740.8377075195312,561161,800.7537,-5.4105
2022-05-02,742.4181515474647,750.0240975497653,721.8722641192127,735.8988037109375,388394,798.5422,-0.6667
2022-05-03,741.8254911295572,767.5078649902343,733.1330074192335,740.8377075195312,390146,796.4561,0.6711
2022-05-04,751.2094534816134,752.4935601476079,708.1421111650799,710.4140014648438,472000,793.7151,-4.1067
2022-05-05,710.315146718628,728.9842804558688,705.3762288293606,725.4282836914062,489387,791.5334,2.1135
2022-05-08,721.3783729419644,721.3783729419644,684.0401637853074,684.3364868164062,358186,788.8442,-5.6645
2022-05-09,687.0034888353656,706.0677001196926,681.1755415216708,700.9312133789062,392745,787.3417,2.4249
2022-05-10,700.931245401742,705.0799487392048,672.3843344375543,704.2897338867188,413106,785.1477,0.4792
2022-05-11,700.5361788286267,700.5361788286267,673.9647744447208,686.0157470703125,391694,781.907,-2.5947
2022-05-15,685.5218437808877,720.9833004496297,679.5951419614564,710.611572265625,467130,779.4796,3.5853
2022-05-16,713.1797725475886,727.7002037972525,705.9689641905393,715.7479858398438,311939,776.4919,0.7228
2022-05-17,730.959862673431,742.9120200959293,703.2031676796153,714.1675415039062,402433,772.5631,-0.2208
2022-05-18,710.5127475975148,741.8255004882812,702.5117243711753,741.8255004882812,631959,770.0266,3.8728
2022-05-19,749.036284883607,769.8785548242563,742.0230455043827,765.0383911132812,618854,768.4434,3.1292
2022-05-22,768.4956269311597,780.4477841596516,761.6798960983508,764.346923828125,334522,765.8117,-0.0904
2022-05-23,724.3416978286446,760.4946135630416,717.5260271999366,752.4935302734375,792056,762.8568,-1.5508
2022-05-24,770.4711966938811,780.4477867916712,760.8896838565778,777.4844360351562,573892,760.9112,3.3211
2022-05-29,790.2268911113824,804.0558617058316,765.038408957207,773.3358154296875,684885,758.6804,-0.5336
2022-05-30,773.3358274219678,779.7564210118132,766.2237732337718,774.6199340820312,823160,757.4687,0.166
2022-05-31,778.4722163604741,780.3490292808839,750.9130906140164,757.8275756835938,457802,755.8586,-2.1678
2022-06-01,760.6921119132332,765.4335213355291,743.8997910295899,751.406982421875,223101,754.5284,-0.8472
2022-06-02,752.6911104334761,766.3225121865706,748.4436529705625,753.6788940429688,252334,752.8722,0.3024
2022-06-06,763.8530485731612,774.0272076318988,755.456887942922,772.5455322265625,404520,751.4333,2.5033
2022-06-07,771.458974984976,774.4223257211538,760.9884931662908,770.47119140625,319344,750.3566,-0.2685
2022-06-08,770.2736543867736,773.7308970548377,745.7766326823964,748.0485229492188,300399,748.7202,-2.9103
2022-06-09,741.7267293909619,750.8142902797714,738.7633785908214,746.4680786132812,252129,746.0565,-0.2113
2022-06-12,739.257264823237,749.5301780126391,706.2652687143374,713.7723999023438,443835,743.0503,-4.3801
2022-06-13,717.2296787475968,730.6635724601413,678.0147163695556,685.2255249023438,539038,739.7182,-3.9994
2022-06-14,682.459731770411,700.3385912970202,681.2743793605217,690.5595092773438,490887,736.396,0.7784
2022-06-15,688.9790890622868,696.9801124323599,666.2600653369353,678.6073608398438,368041,732.9091,-1.7308
2022-06-16,676.4341919728919,688.7814868770756,665.074680661043,681.5706787109375,559465,730.9335,0.4367
2022-06-19,682.5584889970337,713.0810273096732,682.5584889970337,710.2164306640625,218907,730.0774,4.2029
2022-06-20,712.8834167667957,715.3528756995548,704.2896876228892,712.2907104492188,243623,729.1259,0.2921
2022-06-21,705.672622299932,712.7846159313092,691.6460832344477,694.411865234375,378835,728.5925,-2.51
2022-06-22,694.4118832994692,699.6471244157987,676.9281012068544,696.2886962890625,328334,727.6212,0.2703
2022-06-23,701.3263415147254,733.7256308676415,701.3263415147254,725.6257934570312,419284,728.9975,4.2134
2022-06-26,730.2684323753207,731.8489223716988,713.2785417238109,723.7490844726562,294352,729.7581,-0.2586
2022-06-27,729.9720666820295,749.332600762387,728.8855288582588,738.5657958984375,340992,730.9006,2.0472
2022-06-28,730.9598956556957,744.1962205847321,714.6614655498593,724.04541015625,325796,732.1683,-1.966
2022-06-29,734.1207765316447,741.8254764797879,711.8956457449665,732.836669921875,621440,732.9091,1.2142
2022-06-30,728.9843022862323,786.3745057623323,728.7867335068402,785.68310546875,507890,735.2403,7.2112
2022-07-03,785.6831073499617,789.0415354495622,764.4457597392824,766.6188354492188,277368,736.9886,-2.4265
2022-07-04,768.1005146772925,778.5710571668614,760.7909521022062,773.4345703125,328961,738.0423,0.8891
2022-07-05,778.6697824199176,796.4498868225572,758.9141108614291,789.6342163085938,476938,738.8621,2.0945
2022-07-06,793.3877877195921,809.58740234375,777.7808191307658,809.58740234375,494416,740.3702,2.5269
2022-07-07,805.1424205139557,816.1068550871214,780.5466440618833,794.8695068359375,441936,741.7827,-1.818
2022-07-10,794.8694649731437,834.9734545125574,788.2513028785391,822.6261596679688,426629,743.2874,3.492
2022-07-11,817.7860957461711,836.4551702788361,812.7483630326366,820.3543090820312,308743,744.8547,-0.2762
2022-07-12,819.8603947049178,823.4163915781886,788.942779829975,811.56298828125,385991,746.0861,-1.0716
2022-07-13,808.7971876193789,810.8715693223104,792.2024354435537,796.7462158203125,305759,747.3834,-1.8257
2022-07-14,805.8338672629717,806.1301902918475,781.6331685091576,799.9071655273438,913515,749.0001,0.3967
2022-07-17,799.9071797035458,824.5030164581078,798.5243187811084,820.7494506835938,337206,751.2358,2.6056
2022-07-18,817.6872582551938,820.2555318084871,803.9571022842468,805.0436401367188,414194,752.319,-1.9136
2022-07-19,805.0436166616587,814.9214524489183,790.4244317544194,796.153564453125,364945,753.1751,-1.1043
2022-07-20,802.0802638492567,811.2666390497237,778.9661040510913,783.1148071289062,457821,754.344,-1.6377
2022-07-21,783.312405105925,815.4153725282989,780.0527312409432,811.9581298828125,350895,756.527,3.6832
2022-07-24,801.8827285900452,812.8471629174845,785.4855446561444,786.5720825195312,388820,758.9537,-3.1265
2022-07-25,789.9305846311207,803.4632324827654,785.2879894906915,794.474365234375,366343,762.5953,1.0046
2022-07-26,790.7207567992912,799.4132402564813,780.8429209866829,789.9305419921875,374365,765.9077,-0.5719
2022-07-27,801.5863875358913,843.665944577233,801.5863875358913,842.5794067382812,754808,771.3734,6.665
2022-07-28,849.5926373736469,851.370696058332,825.885831332783,835.269775390625,491872,776.4967,-0.8675
2022-07-31,833.6893870634191,848.4073873252553,829.7382525275735,839.6160888671875,256733,780.81,0.5203
2022-08-01,835.4673669255022,841.986774938058,828.1578043708226,837.6405029296875,221557,784.9883,-0.2353
2022-08-02,835.0722669885297,844.6537195327141,821.5396198142817,822.4285888671875,335089,789.2556,-1.816
2022-08-03,827.8614332180575,841.1965121752312,821.0457623692189,832.5040283203125,395780,793.7961,1.2251
2022-08-04,841.5916063199936,849.0987373779301,812.0568532969445,815.1190185546875,397935,796.7792,-2.0883
2022-08-07,819.9591432768378,834.4795742730299,813.0446580681297,823.8115234375,352131,800.1146,1.0664
2022-08-08,823.811546461438,833.8869515336202,814.0324644200052,832.7015991210938,357824,803.2525,1.0791
2022-08-09,835.4673434893596,849.2963136686711,827.169997555488,841.5916137695312,418581,807.1707,1.0676
2022-08-10,800.1046960193853,811.9580989233762,775.7064296507657,776.595458984375,1265390,808.6293,-7.723
2022-08-11,785.2879471700775,800.2034551325921,762.5689247991193,764.2481689453125,813002,807.9148,-1.5899
2022-08-14,764.9396495324352,797.6352628149848,760.9885151036303,792.1036987304688,400411,808.7643,3.6448
2022-08-15,793.5853747802872,802.2778584727521,783.905047190299,792.2024536132812,421725,809.3899,0.0125
2022-08-16,794.079280632406,805.833869601801,792.103713381463,793.6841430664062,305472,809.5249,0.187
2022-08-17,790.2268677533355,793.5853560570972,776.7930351173388,777.3856811523438,304746,808.4515,-2.0535
2022-08-18,778.472256727132,786.9672321411095,774.1260449174599,774.916259765625,328626,807.7864,-0.3177
2022-08-21,773.4345421424279,774.8174632684543,756.3458982883737,764.0505981445312,419229,805.8339,-1.4022
2022-08-22,759.6056145163143,767.5078835880055,749.3326406073044,755.6544799804688,342427,803.6772,-1.0989
2022-08-23,750.3203822844304,765.0383817232572,748.8387069163414,757.6300048828125,431889,801.8794,0.2614
2022-08-24,757.6300367910651,783.1148421376048,757.3337137628724,780.3490600585938,334449,801.3329,2.9987
2022-08-25,780.3490540224572,783.9050509123182,760.3958129882812,760.3958129882812,291868,800.0158,-2.557
2022-08-28,749.5301887232822,751.5057559367276,734.1207885742188,734.1207885742188,271057,797.1282,-3.4554
2022-08-29,735.9975197541258,749.0362750398971,732.935414778543,738.2694702148438,349505,794.9024,0.5651
2022-08-30,735.3061723517203,738.7634151228456,710.2164435540277,718.0199584960938,448304,792.2979,-2.7428
2022-08-31,711.7968348444072,724.8355903636985,702.6104594636084,707.5493774414062,340733,789.7791,-1.4583
2022-09-01,716.044383159228,718.7113507496732,699.5483843500117,717.2296752929688,280213,786.6215,1.3681
2022-09-04,701.3263822192988,719.8967025356505,697.1776788862929,717.1309204101562,234072,784.3068,-0.0138
2022-09-05,713.7724141739736,723.5514960521272,682.7560449196533,689.4729614257812,560411,780.8067,-3.8568
2022-09-06,685.1267058511796,735.1085940092246,669.3221676743171,717.0321655273438,1229947,778.3768,3.9971
2022-09-07,721.5759022426743,725.9221740927317,699.5483405565524,725.3294677734375,408345,774.4684,1.1572
2022-09-08,726.020924972071,726.020924972071,709.8212502854558,718.5137939453125,292133,770.5766,-0.9397
2022-09-11,720.0942235437276,724.3416808428021,710.0188190576388,718.5137939453125,259452,766.5398,0.0
2022-09-12,724.1441506804578,743.4059313495715,710.8090717556867,716.1431274414062,453344,762.4899,-0.3299
2022-09-13,715.3529175598738,730.2684262707398,713.2785357612547,723.1563720703125,371324,759.1808,0.9793
2022-09-14,718.4150336999046,718.5138482382251,698.4617919921875,698.4617919921875,374099,754.7128,-3.4148
2022-09-15,696.5849911375975,708.1420710560136,694.6094239819546,699.7459106445312,444613,750.867,0.1838
2022-09-18,697.0788862706563,698.6593158869425,674.6561868886341,687.2998046875,198128,746.3166,-1.7787
2022-09-19,681.5706862133773,696.1898714829473,663.3954437985433,675.9403076171875,366833,741.0912,-1.6528
2022-09-20,670.8038316919725,702.9067993164062,669.0258332352939,702.9067993164062,489606,736.4684,3.9895
2022-09-21,697.5728261288925,697.5728261288925,672.8782348632812,672.8782348632812,539829,733.0112,-4.2721
2022-09-22,671.692868778315,676.928109962358,652.2335191984494,664.9759521484375,503712,729.7021,-1.1744
2022-09-25,659.1479898994129,661.8150177002896,638.7996716799611,644.1336669921875,516374,724.7698,-3.1343
2022-09-26,646.0104771545376,657.8638804050796,622.3036706534537,624.476806640625,532543,719.1789,-3.0517
2022-09-27,610.2527109713649,631.8851964571032,599.6834141345452,625.8596801757812,592462,713.5848,0.2214
2022-09-28,613.8087621379282,623.0938919400854,592.6701686727878,592.9664916992188,683803,707.4375,-5.2557
2022-09-29,597.6090931833526,612.3270933131008,597.2139556175028,600.0785522460938,981375,701.6095,1.1994
2022-10-02,599.5846254023766,641.2691040039062,594.1518157817619,641.2691040039062,632634,697.5168,6.8642
2022-10-03,637.1204103301905,637.9106251378112,623.192685941108,629.4157104492188,454530,693.3089,-1.8484
2022-10-04,627.2425923944834,631.6876186397986,606.1039990231734,612.0307006835938,444180,688.4555,-2.7621
2022-10-05,611.6356324136669,621.7110374425492,600.0785519478763,606.4991455078125,382673,682.6605,-0.9038
2022-10-06,607.3881522156304,607.3881522156304,584.8666381835938,584.8666381835938,516625,676.8096,-3.5668
2022-10-09,582.7923303243452,594.1518418476163,572.3218481665322,579.8289794921875,412880,671.6665,-0.8613
2022-10-10,577.2607657875725,590.1019527173003,566.2963315430887,573.3096313476562,427424,666.1679,-1.1244
2022-10-11,575.4827337190127,578.8412222643447,564.419605006335,576.1741943359375,553104,661.4397,0.4997
2022-10-12,571.334075027051,589.1141803458655,560.0733175426573,568.0743408203125,418698,656.7905,-1.4058
2022-10-13,586.249556649403,597.4114990820425,582.1996680739535,584.5703125,379545,652.3685,2.9038
2022-10-16,582.7923226901754,593.5591880217875,580.1252949182642,591.8799438476562,349865,648.1935,1.2504
2022-10-17,594.1518232411305,604.8198738449115,587.1385839404617,597.2139282226562,427768,645.1182,0.9012
2022-10-18,597.9054168267434,598.794446206054,573.8035325233654,587.2373657226562,393191,640.7917,-1.6705
2022-10-19,588.7190597089143,589.1141972876181,576.2730097436317,582.693603515625,272560,636.0372,-0.7738
2022-10-20,580.0265541304199,586.7434706932451,567.1853670613758,567.5804443359375,393353,631.006,-2.5937
2022-10-23,576.2729822050035,598.1029758707682,575.4827070853611,592.670166015625,293998,626.8113,4.4205
2022-10-24,594.7444931362377,619.6366524034966,582.2984436473721,619.0440063476562,485374,623.5746,4.45
2022-10-25,620.8220134570752,636.5277973405357,615.981849538655,632.8729858398438,338625,620.5652,2.2339
2022-10-26,632.3790779735817,637.5155647936888,622.3036731128961,631.1937255859375,294806,618.3229,-0.2653
2022-10-27,626.2547814990882,634.1570500353542,618.1549441915106,622.00732421875,286946,615.7316,-1.4554
2022-10-30,627.3413644663519,628.8230399235606,607.882075026634,613.8087768554688,523196,613.2819,-1.3181
2022-10-31,615.7843500790752,625.5633720173826,609.6600794055579,614.5001831054688,350636,611.2339,0.1126
2022-11-01,614.598980325628,623.7853559322834,608.9686016346045,612.6234130859375,483257,608.2245,-0.3054
2022-11-02,592.6701581925394,618.1549629369133,580.8167550286886,617.5623168945312,902399,606.3806,0.8062
2022-11-03,632.5766639025775,641.8617938968735,604.8199075883105,613.6112060546875,558417,604.6684,-0.6398
2022-11-06,615.3891735089429,634.1570616255881,615.3891735089429,629.61328125,319797,604.1844,2.6079
2022-11-07,626.2548276621462,643.0471495395224,617.5623436894102,639.7874755859375,333134,604.6948,1.6159
2022-11-08,637.1203988516841,641.5654248901842,623.6865664955823,634.6509399414062,271074,604.9878,-0.8029
2022-11-09,632.1815365543177,688.1888816163328,628.8230480255612,679.3975830078125,648209,607.8689,7.0506
2022-11-10,683.8425963859074,690.3620045309218,650.9494134977218,658.6541137695312,587490,609.8214,-3.0532
2022-11-13,643.7385743759797,654.7029480532194,636.6265205063665,642.4544677734375,493247,609.8609,-2.4595
2022-11-14,646.0104930530895,664.383244427779,645.4178469917878,651.9371948242188,468177,610.6116,1.476
2022-11-15,651.9371811610428,655.3944237884119,632.3790777841169,637.6143188476562,241866,611.4644,-2.197
2022-11-16,637.0216451658678,639.095966536498,622.1060771610851,628.3291015625,389880,612.1921,-1.4562
2022-11-17,630.2059299524688,634.8485248799298,622.1060924625726,629.9096069335938,284377,613.6935,0.2515
2022-11-20,637.1204062038369,639.1947275965975,621.7110065416936,622.5999755859375,437364,615.1192,-1.1604
2022-11-21,622.6000179690991,627.045044361486,617.4635309688794,620.6244506835938,263842,616.6964,-0.3173
2022-11-22,620.6244339981225,624.5755684629071,605.8076797551806,618.846435546875,239360,618.1188,-0.2865
2022-11-23,620.6244343885872,633.6631901884849,618.9451901820919,625.3657836914062,351517,620.0285,1.0535
2022-11-24,626.1560487975779,627.8352326876778,621.019562014408,624.2792358398438,300144,621.3521,-0.1737
2022-11-27,621.1182932275339,625.4645650266385,602.646728515625,602.646728515625,499795,621.711,-3.4652
2022-11-28,598.7944148048708,614.5001374626913,594.8432805076292,596.81884765625,546671,621.6978,-0.967
2022-11-29,603.1406567748832,615.5867666125743,601.461472845493,612.9197387695312,808965,622.5539,2.6978
2022-11-30,625.2670098127237,664.1857072091362,625.2670098127237,655.3944091796875,762441,624.9773,6.9299
2022-12-01,651.9372049967448,663.5930399372656,635.0461288012772,640.0838012695312,467979,627.3941,-2.3361
2022-12-04,639.0959886572397,661.1235508606271,637.910636280341,649.8628540039062,341760,629.3005,1.5278
2022-12-05,656.4809790974804,671.4953023934872,654.9005493987548,658.7529296875,479868,630.6241,1.368
2022-12-06,657.863913216058,658.3578050427968,642.7508353757572,647.1958618164062,444274,631.1015,-1.7544
2022-12-07,642.553265532972,643.1459116082743,630.2059698847596,634.1571044921875,324812,631.2003,-2.0147
2022-12-08,633.1692948291135,637.9106441053418,627.5389161869242,631.3912963867188,397342,631.5131,-0.4361
2022-12-11,631.1937088182192,635.8363037109375,620.6244124342501,635.8363037109375,317011,632.2474,0.704
2022-12-12,635.1448737586543,663.296707198968,617.6610914588697,652.0359497070312,509618,633.4986,2.5478
2022-12-13,651.9371672659505,657.86386878655,640.6764102610011,655.4931640625,378690,634.9275,0.5302
2022-12-14,646.0104793244344,651.6408579452592,634.848536617254,644.034912109375,305329,635.81,-1.748
2022-12-15,639.5898847408263,639.5898847408263,606.5978881920526,611.734375,781604,635.7474,-5.0153
2022-12-18,612.5246101397618,623.4890447012178,608.0795837663541,620.328125,327016,635.4379,1.4048
2022-12-19,609.2649085670948,620.0317738547802,599.8809644264699,617.36474609375,340123,634.6905,-0.4777
2022-12-20,617.3647607579582,628.7242723559045,614.8953017149263,618.9451904296875,283683,634.167,0.256
2022-12-21,616.969612445396,631.1937204012344,610.4502648011938,624.1804809570312,248537,632.3264,0.8458
2022-12-22,623.5877611917945,624.2792217548077,610.1539286369315,616.376953125,167732,630.9171,-1.2502
2022-12-26,616.4757167435646,626.1560441939354,612.6233969016552,617.36474609375,170162,630.0808,0.1603
2022-12-27,620.4268890544473,626.7487285568054,614.8953247070312,614.8953247070312,223336,628.8461,-0.4
2022-12-28,612.4258391996185,625.5633491761565,612.4258391996185,624.970703125,200006,628.4246,1.6386
2022-12-29,621.4146325979265,629.9096076489876,617.4634982363704,623.5877685546875,227506,628.2666,-0.2213
2023-01-01,623.2914310196039,646.8006678654496,623.2914310196039,641.2691040039062,254545,628.6452,2.8354
2023-01-02,642.1581310058607,649.9616460083996,634.1571075036361,647.3934326171875,442792,629.4717,0.955
2023-01-03,650.0603583503334,666.0624646126932,642.9483647133078,655.8883056640625,486273,630.6472,1.3122
2023-01-04,654.9005330493902,657.5675608527456,624.3779954023182,624.8718872070312,536645,630.848,-4.7289
2023-01-05,624.2792310565243,631.2924704541654,616.6732853291013,630.2059326171875,389871,631.0093,0.8536
2023-01-08,632.1814972004764,632.7741432382916,619.439064781719,623.489013671875,500349,630.983,-1.0658
2023-01-09,636.9228732301058,648.973845586575,628.3291435822409,632.774169921875,496060,631.9872,1.4892
2023-01-10,634.4534023861423,671.0013960564362,632.1815121348133,663.6918334960938,519318,634.2163,4.8861
2023-01-11,669.2234208540483,681.4719621928714,660.432122279785,679.1012573242188,405574,636.4224,2.3218
2023-01-12,676.3354242627839,676.928070290574,660.530887100117,660.9259643554688,364083,636.6068,-2.6764
2023-01-15,660.9259611829281,673.56963908399,657.765101997187,673.3720703125,269841,637.7164,1.8831
2023-01-16,679.5951257111168,696.1898783508084,676.4342060917643,695.9923095703125,690117,639.254,3.3592
2023-01-17,691.4485582982891,693.4241256077128,678.3110477485275,679.6939086914062,450633,639.9521,-2.3418
2023-01-18,657.0736814273964,665.7661652962069,651.5420569366785,658.3577880859375,564456,640.3241,-3.1391
2023-01-19,620.426880451885,630.6011001801603,601.0663452148438,601.0663452148438,3093824,639.2211,-8.7022
2023-01-22,604.5235932803807,616.8708888947676,590.5958679431641,601.6589965820312,819959,638.23,0.0986
2023-01-23,602.5479803293454,604.5235474779662,595.2383577636384,596.81884765625,655241,636.9295,-0.8045
2023-01-24,597.6090861027874,601.3626517757755,589.9043859762271,592.8677368164062,449841,634.9572,-0.662
2023-01-25,600.5724295025645,601.658967348025,591.0897310472819,592.0775146484375,354456,632.8433,-0.1333
2023-01-26,594.0530583640768,597.6090550718352,591.0897076777702,596.0286254882812,394411,631.2431,0.6673
2023-01-29,596.0286402016509,604.523554929623,593.5591812354352,597.6090698242188,353248,630.7723,0.2652
2023-01-30,596.7200404805709,602.8443107746912,593.065289442192,597.6090698242188,454985,630.015,0.0
2023-01-31,602.251697243532,614.4014239551575,600.5724529979675,607.4869384765625,947937,629.6857,1.6529
2023-02-01,609.8576075460891,646.0104625257571,609.8576075460891,642.2568969726562,1078577,630.4628,5.7236
2023-02-02,636.03388653716,641.367881823415,622.4024245745019,637.3179931640625,640435,630.9007,-0.769
2023-02-05,633.0705197212787,642.059326171875,629.2181396484375,642.059326171875,502669,631.7568,0.744
2023-02-06,652.1347790138907,656.2834824095959,632.3791059767508,634.1571044921875,588508,632.3165,-1.2308
2023-02-07,632.1815398249413,645.8129422195107,632.1815398249413,634.4534301757812,569596,632.9684,0.0467
2023-02-08,637.120457469037,639.688670856201,628.8230506513027,634.3546752929688,344355,633.2812,-0.0156
2023-02-09,624.2792678163765,631.588890954089,613.7099706862631,627.6377563476562,453935,633.4162,-1.0589
2023-02-12,632.3790571203112,632.3790571203112,625.1682490767548,629.0205688476562,217938,633.008,0.2203
2023-02-13,630.2059417171328,635.5399973145618,613.8087579450055,618.2537841796875,348318,632.0366,-1.7117
2023-02-14,622.2049151822965,623.2914530289771,609.8576201539888,617.9573974609375,337901,630.7723,-0.0479
2023-02-15,625.2670452232413,626.0572600787298,615.0928857711955,620.5256958007812,274262,630.6274,0.4156
